image_id,true_label,pred_label,correct,confidence,entropy
7982,9,9,True,1.0,7.582841732300949e-08
7983,6,8,False,0.8709954023361206,0.4818172752857208
7984,8,8,True,1.0,5.0185888431086845e-12
7985,5,5,True,0.9701069593429565,0.13440395891666412
7986,1,1,True,0.9999433755874634,0.0006120860343798995
7987,0,0,True,1.0,2.0998078276157628e-11
7988,6,6,True,0.9998036026954651,0.0018769123125821352
7989,7,7,True,0.9495226144790649,0.25120994448661804
7990,0,2,False,0.7599512338638306,0.5932328701019287
7991,9,9,True,1.0,4.303344169898082e-08
7992,6,6,True,1.0,4.721747081867789e-13
7993,2,2,True,0.991486132144928,0.05206312611699104
7994,0,0,True,0.9999202489852905,0.000853595556691289
7995,8,8,True,1.0,2.9799236411776064e-09
7996,7,7,True,0.9999501705169678,0.0005497485981322825
7997,1,1,True,1.0,1.563209299146589e-14
7998,2,2,True,0.9999890327453613,0.00014021572133060545
7999,6,6,True,0.9126781225204468,0.33569514751434326
8000,9,9,True,0.9998794794082642,0.0012089669471606612
8001,1,1,True,0.9999860525131226,0.00016930185665842146
8002,6,6,True,0.9999994039535522,9.194171070703305e-06
8003,4,4,True,0.9999997615814209,3.7572442579403287e-06
8004,7,7,True,0.9999189376831055,0.0008446528809145093
8005,1,1,True,1.0,1.1773085284438878e-10
8006,9,7,False,0.774159848690033,0.6191180348396301
8007,0,0,True,0.9999821186065674,0.00021731032757088542
8008,0,0,True,0.9867756962776184,0.07410828769207001
8009,5,2,False,0.756726086139679,0.5661652684211731
8010,2,2,True,0.9999994039535522,8.839210750011262e-06
8011,8,8,True,0.5688560009002686,0.9706246852874756
8012,3,3,True,0.9999984502792358,2.1907657355768606e-05
8013,8,8,True,0.9999998807907104,1.3207550182414707e-06
8014,2,4,False,0.9126409888267517,0.3520134687423706
8015,8,8,True,0.9999998807907104,2.1045354969828622e-06
8016,4,4,True,0.8416315317153931,0.46279376745224
8017,0,0,True,0.9997617602348328,0.002240617061033845
8018,8,8,True,1.0,3.52584663687594e-08
8019,3,3,True,1.0,1.3754544170296867e-07
8020,6,6,True,0.5385024547576904,0.8681669235229492
8021,1,1,True,1.0,4.5397849828366646e-20
8022,2,5,False,0.9922966361045837,0.04541065916419029
8023,3,3,True,0.9871659874916077,0.06865226477384567
8024,0,0,True,1.0,9.091349895129497e-09
8025,5,5,True,1.0,7.924365945655154e-07
8026,0,0,True,0.9999845027923584,0.00020125493756495416
8027,4,4,True,0.9994588494300842,0.005006728693842888
8028,1,1,True,1.0,9.913600431017688e-14
8029,7,7,True,0.9999951124191284,6.93463662173599e-05
8030,2,0,False,0.6276271343231201,0.6602680683135986
8031,0,0,True,0.9999982118606567,2.6116575099877082e-05
8032,1,1,True,0.9999996423721313,6.007597676216392e-06
8033,3,3,True,0.9962116479873657,0.024937553331255913
8034,9,9,True,1.0,1.4056907027271137e-10
8035,1,1,True,0.999948263168335,0.0005625362973660231
8036,6,6,True,0.9998365640640259,0.0016931983409449458
8037,1,1,True,1.0,1.712049078894662e-11
8038,6,6,True,0.9999998807907104,1.7335441953036934e-06
8039,1,1,True,1.0,8.661779598137789e-18
8040,2,2,True,0.9999998807907104,3.0389692255994305e-06
8041,8,3,False,0.9997581839561462,0.00269924639724195
8042,7,7,True,0.9997782111167908,0.00217983266338706
8043,0,0,True,0.9921855330467224,0.04570157080888748
8044,9,9,True,0.9998266100883484,0.0017843755194917321
8045,5,5,True,1.0,5.638643756356032e-07
8046,8,8,True,0.6032811999320984,0.7932330369949341
8047,0,4,False,0.4882194995880127,0.8974874019622803
8048,0,0,True,0.9966779947280884,0.025344962254166603
8049,1,1,True,1.0,2.228756734723447e-08
8050,7,5,False,0.49797481298446655,1.020477294921875
8051,9,9,True,0.9999958276748657,5.865618004463613e-05
8052,7,7,True,0.999344527721405,0.005964783951640129
8053,1,1,True,1.0,2.6158372690154863e-10
8054,9,9,True,1.0,7.340325680615933e-08
8055,2,2,True,1.0,5.543865019830285e-11
8056,1,1,True,0.9999998807907104,1.4650069033450563e-06
8057,9,9,True,0.9871178269386292,0.07007527351379395
8058,4,7,False,0.805764377117157,0.4943421185016632
8059,3,3,True,0.999998927116394,1.6968317140708677e-05
8060,6,6,True,1.0,7.301194648867693e-10
8061,0,0,True,1.0,4.495755767663923e-09
8062,2,2,True,0.9999891519546509,0.0001345892669633031
8063,0,0,True,0.9999997615814209,4.45341629529139e-06
8064,0,0,True,0.8289573192596436,0.5875681638717651
8065,9,9,True,1.0,2.378279129189309e-09
8066,9,9,True,0.9209169149398804,0.3084716498851776
8067,8,8,True,1.0,1.330359822304672e-07
8068,9,9,True,0.9999996423721313,6.658780421275878e-06
8069,4,4,True,0.9454634189605713,0.24008844792842865
8070,5,5,True,0.9999996423721313,4.959708348906133e-06
8071,4,5,False,0.9227186441421509,0.3254210650920868
8072,3,3,True,1.0,7.119318468085112e-08
8073,0,0,True,0.8981778025627136,0.3296639025211334
8074,7,7,True,0.9993176460266113,0.005896174348890781
8075,8,8,True,1.0,8.848240327097301e-07
8076,7,7,True,1.0,1.34376798577307e-09
8077,3,5,False,0.8169143199920654,0.6726920008659363
8078,7,7,True,0.9999878406524658,0.0001565029815537855
8079,5,5,True,0.9083629250526428,0.3063543438911438
8080,4,4,True,0.990359902381897,0.06520102918148041
8081,6,6,True,0.9999991655349731,1.2878383131464943e-05
8082,5,5,True,0.9999984502792358,2.200133167207241e-05
8083,9,9,True,0.9999997615814209,4.083413386979373e-06
8084,5,5,True,0.7799091339111328,0.5434803366661072
8085,2,2,True,0.9998942613601685,0.0011742954375222325
8086,4,4,True,0.95583176612854,0.18103919923305511
8087,2,5,False,0.6344224810600281,0.6615674495697021
8088,7,7,True,0.9999996423721313,6.138246590126073e-06
8089,9,9,True,1.0,6.048496257885297e-14
8090,6,6,True,0.9993463158607483,0.005607947241514921
8091,7,7,True,0.9991462230682373,0.007239597849547863
8092,4,4,True,0.9354337453842163,0.23962871730327606
8093,7,7,True,0.9999878406524658,0.00014948422904126346
8094,1,1,True,1.0,1.7841715882482845e-09
8095,2,2,True,1.0,6.582862965842651e-07
8096,3,3,True,0.9999998807907104,1.90780269804236e-06
8097,1,1,True,1.0,8.319542388335321e-08
8098,1,1,True,0.9995321035385132,0.004055463243275881
8099,3,3,True,1.0,8.652364158479031e-08
8100,6,6,True,0.9968204498291016,0.0220499224960804
8101,8,8,True,1.0,1.1688475187732195e-10
8102,3,4,False,0.6966455578804016,0.6151512265205383
8103,7,7,True,0.5919228196144104,0.6840276122093201
8104,7,7,True,0.988705575466156,0.0669928565621376
8105,0,0,True,1.0,2.709035697989748e-07
8106,8,8,True,1.0,4.3456921616780164e-08
8107,1,1,True,0.9772791862487793,0.10850986838340759
8108,5,5,True,1.0,3.2286669946748545e-14
8109,2,2,True,0.9958156943321228,0.02830512449145317
8110,5,3,False,0.6219245195388794,0.8128649592399597
8111,5,2,False,0.9879354238510132,0.06530436128377914
8112,3,3,True,0.9999539852142334,0.0005057728849351406
8113,6,6,True,0.9999998807907104,1.3397177553997608e-06
8114,3,3,True,0.9885457158088684,0.06840773671865463
8115,5,5,True,0.9160681962966919,0.28831347823143005
8116,9,9,True,1.0,1.9814972063159075e-07
8117,8,8,True,1.0,3.1857708745336444e-13
8118,4,8,False,0.89329594373703,0.4479750692844391
8119,6,3,False,0.9878478050231934,0.07764562964439392
8120,8,8,True,1.0,2.1711182185413236e-08
8121,0,0,True,1.0,3.5449463364756184e-09
8122,4,4,True,0.9569417834281921,0.1791992485523224
8123,1,1,True,0.9983469247817993,0.013312865979969501
8124,7,7,True,0.9998586177825928,0.0013949654530733824
8125,8,8,True,0.9999996423721313,6.105550710344687e-06
8126,4,4,True,0.9999309778213501,0.0008177994750440121
8127,9,9,True,0.9999990463256836,1.4069274584471714e-05
8128,7,2,False,0.35469433665275574,1.2493846416473389
8129,2,2,True,1.0,2.681956434713584e-09
8130,6,6,True,0.9999856948852539,0.00018169963732361794
8131,3,3,True,0.9673774838447571,0.1617039144039154
8132,8,8,True,1.0,3.7377878570055145e-11
8133,8,8,True,1.0,4.206299593079166e-07
8134,6,6,True,0.9999949932098389,6.652154843322933e-05
8135,7,3,False,0.5108072757720947,1.0289355516433716
8136,3,3,True,0.9999775886535645,0.0002775366883724928
8137,8,8,True,0.994541585445404,0.033888079226017
8138,1,8,False,0.9999080896377563,0.0009468800853937864
8139,1,1,True,1.0,8.420659725061341e-08
8140,5,5,True,1.0,6.115418500485248e-07
8141,3,3,True,0.9999948740005493,7.17401344445534e-05
8142,7,7,True,0.83760005235672,0.47696614265441895
8143,9,3,False,0.9118084907531738,0.3014027178287506
8144,9,9,True,0.9917408227920532,0.04794802889227867
8145,9,9,True,0.9860349893569946,0.07384639233350754
8146,8,8,True,1.0,3.421927985414186e-08
8147,5,5,True,1.0,1.2982665609229116e-08
8148,9,9,True,0.9999988079071045,1.7655645933700725e-05
8149,9,9,True,0.9990118741989136,0.007839394733309746
8150,6,6,True,1.0,5.122528649089547e-14
8151,8,8,True,0.999998927116394,1.611602056073025e-05
8152,8,8,True,1.0,2.0498260866474993e-08
8153,4,4,True,0.8595057129859924,0.5533029437065125
8154,8,8,True,0.996345579624176,0.02416233904659748
8155,1,1,True,1.0,2.3533547830973734e-16
8156,0,2,False,0.9792090654373169,0.10113013535737991
8157,1,1,True,1.0,1.313871238606127e-15
8158,8,8,True,1.0,1.9170511532384804e-12
8159,8,8,True,1.0,7.780447930372247e-08
8160,6,6,True,1.0,7.946526920932229e-07
8161,5,5,True,0.9999783039093018,0.0002543805749155581
8162,9,9,True,0.9999910593032837,0.00011318140604998916
8163,0,0,True,1.0,4.434206821168907e-11
8164,6,6,True,1.0,3.740528720097558e-12
8165,1,1,True,0.9999558925628662,0.0004866255621891469
8166,2,6,False,0.7239600419998169,0.838516116142273
8167,6,6,True,1.0,9.422459257280025e-09
8168,6,6,True,0.9958245754241943,0.027048666030168533
8169,3,3,True,0.901505708694458,0.32316672801971436
8170,5,5,True,1.0,2.470549418376322e-07
8171,6,6,True,0.9988136291503906,0.009866137988865376
8172,5,5,True,0.9945547580718994,0.03739750757813454
8173,5,5,True,0.9999938011169434,8.089609036687762e-05
8174,3,3,True,0.9997127652168274,0.0026293746195733547
8175,3,3,True,0.9997586607933044,0.002251860685646534
8176,6,6,True,0.9989315867424011,0.008593532256782055
8177,8,8,True,0.9982045888900757,0.01316516287624836
8178,9,9,True,0.9143584370613098,0.29248353838920593
8179,4,4,True,1.0,7.170989912985704e-10
8180,4,4,True,0.9882642030715942,0.07268133014440536
8181,3,3,True,0.9999955892562866,6.170456617837772e-05
8182,8,8,True,0.9994444251060486,0.00490317540243268
8183,3,3,True,0.8821278214454651,0.36266419291496277
8184,6,6,True,1.0,1.275612809825688e-10
8185,0,0,True,0.9956150054931641,0.02850547805428505
8186,8,8,True,1.0,1.2219524592183006e-07
8187,5,5,True,1.0,4.2320772308812593e-07
8188,7,7,True,0.999995231628418,6.485327321570367e-05
8189,8,8,True,0.9999850988388062,0.0001897338661365211
8190,4,4,True,0.9993804693222046,0.005398919805884361
8191,6,6,True,0.9999117851257324,0.0010013668797910213
8192,5,5,True,1.0,1.0308525588698103e-07
8193,3,3,True,0.9592205286026001,0.17107446491718292
8194,1,1,True,1.0,4.260966567528562e-18
8195,8,8,True,1.0,9.677943779706766e-09
8196,3,0,False,0.984750509262085,0.08676430583000183
8197,0,0,True,0.9998538494110107,0.0014366010436788201
8198,4,4,True,0.9999980926513672,2.9320590329007246e-05
8199,4,4,True,0.9002764225006104,0.331249475479126
8200,3,3,True,0.6985822319984436,0.6593338847160339
8201,3,3,True,0.9996044039726257,0.003494994482025504
8202,5,5,True,1.0,3.3801103582753456e-10
8203,3,3,True,0.9999992847442627,1.0406366527604405e-05
8204,3,3,True,1.0,6.512755863308326e-15
8205,2,2,True,0.9999737739562988,0.0003179933119099587
8206,7,7,True,0.9918475151062012,0.047609563916921616
8207,7,7,True,1.0,2.7323136464474373e-07
8208,8,8,True,0.9830062985420227,0.08622771501541138
8209,2,4,False,0.9853606820106506,0.07648856192827225
8210,0,0,True,1.0,5.022700033663341e-10
8211,5,5,True,1.0,6.738172086268035e-12
8212,5,3,False,0.9741636514663696,0.12011094391345978
8213,6,6,True,1.0,1.7545072950042595e-08
8214,1,1,True,1.0,4.906758051086146e-13
8215,1,1,True,1.0,2.0930328303858659e-10
8216,3,3,True,1.0,2.5587090135559265e-07
8217,9,9,True,1.0,3.11961186050258e-11
8218,9,9,True,0.9999579191207886,0.0005038244416937232
8219,3,2,False,0.6067125201225281,0.6705650687217712
8220,6,6,True,0.9998202919960022,0.0018716327613219619
8221,7,7,True,1.0,2.4113489871524507e-08
8222,1,1,True,0.9994088411331177,0.005153300240635872
8223,8,8,True,0.9999818801879883,0.00022990177967585623
8224,3,3,True,1.0,2.288738727429518e-07
8225,9,9,True,0.9903830885887146,0.060900747776031494
8226,8,8,True,0.9519603252410889,0.2641567587852478
8227,7,7,True,0.9999991655349731,1.2678917300945614e-05
8228,8,8,True,1.0,1.0365808905676843e-11
8229,8,8,True,0.9998809099197388,0.0012036340776830912
8230,0,0,True,0.9999998807907104,1.2486750620155362e-06
8231,3,3,True,0.9999629259109497,0.00045934287481941283
8232,2,2,True,0.9999880790710449,0.0001475319149903953
8233,4,4,True,0.9996939897537231,0.0027977386489510536
8234,8,8,True,0.8400274515151978,0.4396282136440277
8235,7,7,True,1.0,3.1735835747531693e-12
8236,5,5,True,0.5269455313682556,1.0327082872390747
8237,7,7,True,0.9963968396186829,0.023867813870310783
8238,1,9,False,0.6195889711380005,0.6644788980484009
8239,8,8,True,0.9999995231628418,6.74342481943313e-06
8240,7,7,True,1.0,2.1350171408585084e-08
8241,3,3,True,0.9998987913131714,0.0010476842289790511
8242,5,5,True,0.9438554644584656,0.23174312710762024
8243,4,4,True,0.999980092048645,0.0002369273133808747
8244,4,4,True,0.6181708574295044,1.0815147161483765
8245,3,3,True,0.9985169768333435,0.01124594546854496
8246,8,8,True,0.9999998807907104,1.4912740198269603e-06
8247,6,6,True,0.9999994039535522,8.377517588087358e-06
8248,1,1,True,0.9999995231628418,8.046915354498196e-06
8249,1,1,True,1.0,4.075847732237792e-12
8250,6,6,True,0.9999988079071045,1.740565858199261e-05
8251,3,3,True,0.9999998807907104,2.5471092612860957e-06
8252,2,2,True,0.9438605904579163,0.21798551082611084
8253,2,2,True,1.0,8.903675019489299e-11
8254,8,8,True,0.9999765157699585,0.0002821527305059135
8255,9,9,True,1.0,1.60269468807428e-08
8256,8,8,True,1.0,4.906890814765601e-18
8257,3,3,True,1.0,2.1258669846702105e-07
8258,3,3,True,0.9996203184127808,0.0035338292364031076
8259,8,8,True,0.9294649362564087,0.25502118468284607
8260,1,1,True,1.0,1.5529313390771904e-09
8261,1,1,True,0.990871012210846,0.05362209677696228
8262,0,0,True,0.9999203681945801,0.0008886830764822662
8263,5,5,True,0.9990172386169434,0.007788004819303751
8264,2,2,True,1.0,7.237687116301572e-10
8265,0,0,True,0.9999948740005493,6.738743104506284e-05
8266,5,5,True,0.6427488923072815,0.6542220115661621
8267,0,0,True,0.9997919201850891,0.0020703128539025784
8268,5,5,True,0.9999539852142334,0.0005548237822949886
8269,8,0,False,0.9973381161689758,0.02109331451356411
8270,6,6,True,0.982944667339325,0.08634786307811737
8271,3,3,True,0.9999986886978149,1.9032208001590334e-05
8272,9,9,True,0.9651415348052979,0.15126878023147583
8273,6,6,True,0.9999186992645264,0.0008582599111832678
8274,6,6,True,0.9999984502792358,2.2767329937778413e-05
8275,3,5,False,0.7847326993942261,0.5246397256851196
8276,9,9,True,0.9937066435813904,0.03998756781220436
8277,4,4,True,1.0,3.565315154219206e-08
8278,8,8,True,0.9999994039535522,9.23355037230067e-06
8279,3,3,True,0.9998867511749268,0.001275095622986555
8280,4,4,True,0.9988009929656982,0.009558563120663166
8281,3,5,False,0.8801425695419312,0.3666680157184601
8282,1,1,True,1.0,3.6502156942985026e-19
8283,1,1,True,0.9285813570022583,0.2995563745498657
8284,2,2,True,0.9993525147438049,0.006191798485815525
8285,9,9,True,1.0,1.6121292389925657e-07
8286,7,7,True,0.8613016605377197,0.403095006942749
8287,8,8,True,1.0,1.471031740862827e-09
8288,5,5,True,1.0,2.831089251920105e-10
8289,5,5,True,0.9999998807907104,1.3117054322719923e-06
8290,8,8,True,1.0,2.5624296995374607e-07
8291,6,4,False,0.9955989122390747,0.030247440561652184
8292,9,9,True,0.9765648245811462,0.12156586349010468
8293,0,0,True,0.9999892711639404,0.00014139273844193667
8294,8,8,True,1.0,3.442308070533695e-12
8295,3,3,True,0.5325116515159607,0.7224418520927429
8296,5,5,True,0.9281967878341675,0.292563796043396
8297,1,1,True,0.9999980926513672,2.7548536309041083e-05
8298,3,3,True,0.9993488192558289,0.006085690576583147
8299,3,3,True,1.0,9.758323706379746e-13
8300,5,5,True,0.9999433755874634,0.0006116645527072251
8301,5,5,True,0.9999514818191528,0.0005753420991823077
8302,3,3,True,1.0,3.955965439672582e-07
8303,8,8,True,0.9999985694885254,2.119131568179e-05
8304,1,1,True,0.6328747868537903,0.6794589161872864
8305,4,3,False,0.9753824472427368,0.12876492738723755
8306,6,6,True,0.9998193383216858,0.0017385213868692517
8307,4,4,True,1.0,7.713159538152992e-13
8308,2,2,True,0.999910831451416,0.0009381080162711442
8309,4,4,True,0.9999995231628418,9.139841495198198e-06
8310,3,3,True,0.988990068435669,0.06599481403827667
8311,8,8,True,1.0,1.0205237262889133e-12
8312,9,1,False,0.9995893836021423,0.0036123928148299456
8313,6,6,True,0.9995501637458801,0.004165337421000004
8314,6,6,True,0.5892181396484375,0.922759473323822
8315,6,6,True,0.9924167394638062,0.05052408576011658
8316,5,5,True,0.824085533618927,0.6030887961387634
8317,5,2,False,0.9155672192573547,0.297976553440094
8318,2,2,True,0.9996669292449951,0.0031687160953879356
8319,7,7,True,0.9997456669807434,0.0025578835047781467
8320,7,7,True,0.9999951124191284,6.976266740821302e-05
8321,4,4,True,0.9999113082885742,0.0009829235495999455
8322,4,4,True,1.0,1.168158689779375e-07
8323,9,9,True,0.9999992847442627,1.1424654076108709e-05
8324,3,3,True,0.998571515083313,0.010785764083266258
8325,8,8,True,1.0,3.3731863968711195e-09
8326,3,5,False,0.945822536945343,0.2170744091272354
8327,7,7,True,0.9714636206626892,0.13422688841819763
8328,7,7,True,0.9999291896820068,0.0007471037679351866
8329,8,8,True,1.0,2.927230902116662e-08
8330,5,5,True,1.0,3.612235564918326e-13
8331,3,2,False,0.8256909251213074,0.48583635687828064
8332,9,9,True,0.9999997615814209,5.071086434327299e-06
8333,1,1,True,0.9548536539077759,0.18433943390846252
8334,6,6,True,0.9996458292007446,0.0032905968837440014
8335,7,7,True,0.9976676106452942,0.016765978187322617
8336,3,3,True,0.9999712705612183,0.0003297999210190028
8337,3,3,True,0.9973722696304321,0.019255105406045914
8338,3,3,True,0.9999550580978394,0.0004950298462063074
8339,8,8,True,1.0,3.044767493687317e-10
8340,5,5,True,0.9984594583511353,0.012262983247637749
8341,6,3,False,0.5581915974617004,0.6879116296768188
8342,1,1,True,0.739072859287262,0.5813530683517456
8343,3,3,True,1.0,1.2350837583566254e-12
8344,7,7,True,0.9986282587051392,0.010707606561481953
8345,9,7,False,0.6639686822891235,0.6423053741455078
8346,6,6,True,0.9982144832611084,0.013083264231681824
8347,1,1,True,0.9999942779541016,7.701817958150059e-05
8348,6,6,True,0.9975326061248779,0.017530784010887146
8349,4,4,True,0.9933214783668518,0.04010922461748123
8350,9,9,True,0.9999949932098389,7.053431909298524e-05
8351,0,0,True,0.9390786290168762,0.23354020714759827
8352,5,5,True,1.0,4.363484684688501e-09
8353,7,7,True,0.9999991655349731,1.314708606514614e-05
8354,4,4,True,0.9999138116836548,0.0009169973782263696
8355,9,9,True,1.0,1.9773227117955033e-16
8356,1,1,True,1.0,2.752224836921613e-10
8357,0,8,False,0.6566246747970581,0.8781692981719971
8358,0,0,True,1.0,3.0702688036399195e-07
8359,2,2,True,0.9999759197235107,0.00029340852051973343
8360,7,7,True,1.0,3.788028113405062e-09
8361,8,8,True,0.9838938117027283,0.08264309912919998
8362,3,5,False,0.9481596946716309,0.206040158867836
8363,2,5,False,0.9975887537002563,0.017337040975689888
8364,7,2,False,0.6177317500114441,1.013592004776001
8365,6,6,True,1.0,1.0136920469694388e-10
8366,1,1,True,0.999983549118042,0.00019943926599808037
8367,6,6,True,0.9999963045120239,5.198108192416839e-05
8368,6,6,True,0.999996542930603,4.6924611524445936e-05
8369,4,4,True,0.9999998807907104,2.227453478553798e-06
8370,4,6,False,0.9555718898773193,0.18337181210517883
8371,2,2,True,0.9999547004699707,0.0005306269740685821
8372,1,1,True,0.9997859597206116,0.002108554355800152
8373,8,8,True,1.0,5.982963457995538e-09
8374,4,4,True,0.9999277591705322,0.0008276880253106356
8375,4,4,True,1.0,2.0646762077802805e-09
8376,7,7,True,0.9891293048858643,0.05997905880212784
8377,8,8,True,1.0,7.355949183107668e-12
8378,5,5,True,0.9957363605499268,0.027523977681994438
8379,8,8,True,1.0,4.875640169377249e-11
8380,9,9,True,0.999998927116394,1.684970993665047e-05
8381,4,4,True,0.9861127734184265,0.07672768831253052
8382,3,3,True,0.9999998807907104,1.992106490433798e-06
8383,2,2,True,0.9984044432640076,0.011939276941120625
8384,2,3,False,0.9830371737480164,0.0883135199546814
8385,9,9,True,0.9568493366241455,0.20422661304473877
8386,3,3,True,0.9915072917938232,0.0505111962556839
8387,0,8,False,0.6108919978141785,0.6684561371803284
8388,1,1,True,1.0,8.4046121173742e-09
8389,1,1,True,1.0,2.8375695890203723e-11
8390,1,1,True,1.0,4.693065491778725e-09
8391,1,1,True,1.0,4.6876256348804546e-11
8392,6,6,True,1.0,4.664428132628018e-08
8393,8,8,True,1.0,5.546741590478632e-07
8394,7,7,True,0.9987280964851379,0.010640989057719707
8395,1,1,True,1.0,4.050462742988259e-11
8396,3,3,True,0.985103189945221,0.0783870592713356
8397,0,0,True,0.9993560910224915,0.005950817372649908
8398,4,4,True,0.9658529758453369,0.14918340742588043
8399,5,5,True,0.9977747797966003,0.017465125769376755
8400,0,0,True,0.9998886585235596,0.0011498468229547143
8401,3,3,True,0.5458906888961792,0.6982291340827942
8402,0,0,True,0.9999998807907104,1.951834065039293e-06
8403,6,6,True,0.9999998807907104,2.1606979316857178e-06
8404,2,2,True,0.6658638119697571,0.6387419104576111
8405,0,0,True,0.9570553302764893,0.22685018181800842
8406,9,9,True,0.9999994039535522,9.842137842497323e-06
8407,8,8,True,0.9999998807907104,3.4129338928323705e-06
8408,6,6,True,0.9436161518096924,0.21719886362552643
8409,8,8,True,0.9984392523765564,0.01403973251581192
8410,5,3,False,0.5841434001922607,1.1158517599105835
8411,8,8,True,1.0,2.3968821719067002e-11
8412,2,2,True,0.9999966621398926,4.649413676816039e-05
8413,9,0,False,0.978553056716919,0.11880853027105331
8414,6,6,True,1.0,1.5215042767358078e-13
8415,0,0,True,0.9999949932098389,6.85897030052729e-05
8416,6,6,True,0.9936200976371765,0.044686876237392426
8417,1,1,True,1.0,6.117906536928785e-08
8418,8,8,True,1.0,1.1382174092133823e-09
8419,7,7,True,0.9888006448745728,0.07486014068126678
8420,3,6,False,0.9672619104385376,0.14459726214408875
8421,2,2,True,1.0,1.9263681849679415e-07
8422,2,2,True,0.9998041987419128,0.0019427250372245908
8423,6,6,True,0.9999513626098633,0.0005365400575101376
8424,5,5,True,0.9999998807907104,1.8387971749689314e-06
8425,6,6,True,0.894413948059082,0.35293978452682495
8426,9,9,True,1.0,6.213413996232183e-15
8427,2,2,True,0.9998801946640015,0.0012014468666166067
8428,5,5,True,0.9599077701568604,0.2192215919494629
8429,4,4,True,0.9999674558639526,0.00040121530764736235
8430,9,9,True,1.0,2.822333512730868e-12
8431,8,8,True,0.9772246479988098,0.1266581267118454
8432,5,3,False,0.6554043292999268,0.6580594182014465
8433,3,3,True,0.9999520778656006,0.0005582587327808142
8434,9,9,True,1.0,1.2994991038794979e-07
8435,3,3,True,0.9999970197677612,4.030011041322723e-05
8436,5,5,True,1.0,7.1825216885201826e-09
8437,7,7,True,0.9916616678237915,0.0504232756793499
8438,1,1,True,1.0,7.072822882925323e-10
8439,8,8,True,0.9999996423721313,6.4233468037855346e-06
8440,5,3,False,0.959269642829895,0.20093262195587158
8441,8,8,True,1.0,2.580625935166836e-09
8442,6,6,True,1.0,5.23139021879615e-07
8443,2,2,True,0.9946197271347046,0.033777859061956406
8444,5,5,True,0.9998805522918701,0.0012489499058574438
8445,1,1,True,1.0,4.400219771882874e-12
8446,3,3,True,0.9575847387313843,0.22745822370052338
8447,0,0,True,0.9999969005584717,4.3511456169653684e-05
8448,4,4,True,0.9997277855873108,0.00278804381377995
8449,1,0,False,0.5038596391677856,1.3007276058197021
8450,9,8,False,0.999261200428009,0.006810969207435846
8451,5,5,True,0.6230339407920837,0.6844186782836914
8452,4,4,True,0.8715057373046875,0.39603856205940247
8453,9,9,True,0.9953888654708862,0.03143066540360451
8454,2,2,True,0.9999597072601318,0.00048804597463458776
8455,1,1,True,1.0,6.332078575085937e-20
8456,4,4,True,0.9893850684165955,0.06549865752458572
8457,2,4,False,0.9483234286308289,0.20528027415275574
8458,5,5,True,1.0,1.5035467315627216e-10
8459,9,9,True,0.9998693466186523,0.0012995785800740123
8460,8,8,True,1.0,1.0686030949003111e-09
8461,7,7,True,0.9994237422943115,0.004901397041976452
8462,2,3,False,0.9809267520904541,0.11365266144275665
8463,1,1,True,0.9464442729949951,0.2183988243341446
8464,6,6,True,0.9999991655349731,1.2416950085025746e-05
8465,9,1,False,0.9999998807907104,1.7669202634351677e-06
8466,7,7,True,0.9756689071655273,0.11886133253574371
8467,3,3,True,1.0,1.9507293558262973e-08
8468,6,6,True,0.9999384880065918,0.0006613486330024898
8469,5,3,False,0.8325093984603882,0.588025689125061
8470,8,8,True,1.0,6.789501583170932e-08
8471,0,8,False,0.9698034524917603,0.14174841344356537
8472,2,2,True,1.0,2.600435708779991e-12
8473,2,2,True,0.9877460598945618,0.0748973935842514
8474,4,4,True,1.0,2.134826170008264e-12
8475,9,9,True,0.7534608244895935,0.5585010051727295
8476,0,4,False,0.7425554990768433,0.8485451936721802
8477,5,5,True,1.0,4.533478627222198e-12
8478,5,5,True,0.9985604882240295,0.01085845660418272
8479,4,4,True,0.9967837333679199,0.021713418886065483
8480,2,2,True,0.8918330073356628,0.43368327617645264
8481,3,2,False,0.9951942563056946,0.031380344182252884
8482,1,1,True,1.0,1.5254702882827598e-12
8483,0,0,True,1.0,7.754149322636295e-08
8484,3,3,True,0.6462051868438721,0.7353616952896118
8485,0,0,True,0.9994907379150391,0.004495038650929928
8486,4,4,True,0.9999990463256836,1.3608410881715827e-05
8487,4,2,False,0.6485041975975037,0.755899965763092
8488,9,1,False,0.8969160318374634,0.384012907743454
8489,1,1,True,0.9999996423721313,5.714244252885692e-06
8490,3,5,False,0.7752142548561096,0.5577346682548523
8491,3,2,False,0.8940335512161255,0.464231014251709
8492,0,9,False,0.5129097104072571,1.0622859001159668
8493,2,5,False,0.8455116152763367,0.43055641651153564
8494,1,1,True,0.9481961727142334,0.2399875819683075
8495,1,1,True,1.0,1.6790928647480996e-09
8496,0,0,True,1.0,1.1557670376305396e-08
8497,4,4,True,0.8376054763793945,0.4519479274749756
8498,1,1,True,1.0,3.4026005124587755e-08
8499,9,9,True,1.0,1.467161635237968e-11
8500,4,4,True,0.9999998807907104,1.9273256839369424e-06
8501,8,8,True,0.9999990463256836,1.4687177099403925e-05
8502,1,1,True,1.0,6.2530466678342115e-15
8503,1,1,True,0.9568703770637512,0.17911261320114136
8504,1,1,True,0.9999998807907104,1.6763575558798038e-06
8505,5,5,True,1.0,1.1954794099100496e-10
